,file_id,x,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
0,0,1915,0.004244872091152784,0.005118102556146793,0.005293178068434174,0.005929317167295709,0.0067261404459093566,0.008044758315479123,0.012211760856345006,0.0257092191740128,0.06844072863934272,0.12178949429842276,0.13327406818844736,0.11845062101019592,0.08148444785258777,0.0443121722618417,0.037457743903212354,0.03344857264838529,0.03110056675237648,0.030525112149034427,0.029506653923484057,0.02942001007086677
1,0,1963,0.06287041703516737,0.07363067791731898,0.07776773128661346,0.08612761963083998,0.11131314220549376,0.15544251281625626,0.23172225650843917,0.3315665389937626,0.43577194884533604,0.6951285109022585,1.0,0.8731120948238134,0.45594037470103715,0.24539031898773847,0.19416280961065982,0.1584973464285706,0.13056676939291903,0.11477725181465867,0.11628642694094887,0.12768211260368512
2,1,1894,0.03957611214991414,0.06965736718511234,0.14033722248640346,0.22300768196184823,0.2235526850028423,0.16734085331431414,0.13538683163373483,0.14298691391992788,0.2567630456522661,0.6565421643672974,0.9999999999999999,0.7166347307273445,0.31361382262229653,0.1959060147082708,0.14220231800873104,0.1178066631767242,0.1123801552661589,0.11518006871175795,0.11189091416624887,0.10360746618452128
3,1,1920,0.15178503195695112,0.18639948458500802,0.20915626367434137,0.19648377589628435,0.1718791825029529,0.17708141947279213,0.20981354731820606,0.2387272438459518,0.2575165408239184,0.3006598497625251,0.3220593409404893,0.2732590954689428,0.20205057498368764,0.14766176054859745,0.11875908364150486,0.09792589863337824,0.08195521658625157,0.07387604231736544,0.06963515146152445,0.06449988269401921
4,1,1954,0.0,0.0,0.0,0.0,0.0008554928495513874,0.008436759576160587,0.022438058235931896,0.0468266430831554,0.10304633282694348,0.17166054038024936,0.17365677328151125,0.11404074892695892,0.06487630416911744,0.04286928889754689,0.029280207484237767,0.01532799467020075,0.004462072505818165,0.0,0.0,0.0012322667059939498
5,1,2246,0.03505080337887042,0.05157054172727934,0.06797078435552675,0.08410990283604165,0.09948766750642545,0.10788597741799595,0.1251105198565848,0.17039634481419225,0.23889085984842456,0.31425809513205305,0.33959625991023434,0.29541259065716435,0.22828250608533818,0.16802823105365708,0.11969877395370575,0.08043211507655582,0.05468491551715492,0.03911708966975006,0.027756162613242586,0.018709401532531277
6,2,1701,0.035999636972166515,0.03689347787608817,0.030976479129019015,0.025397084208747922,0.03087878524645101,0.048274038097269587,0.06290757076162934,0.0779099855688764,0.09556576867099456,0.10714581190564158,0.11104927644701686,0.10698780582034442,0.10006525406454111,0.08995871805490507,0.07123556034697905,0.05435001427877007,0.042437696221834846,0.03321136364254654,0.027903931341834474,0.029866892559937904
7,2,1884,0.030918660900886834,0.07110839964306712,0.18464181578319136,0.3084253750473337,0.32037478628404503,0.2946164595219602,0.39327582922191284,0.5167747336490398,0.6368171667579026,0.9283050831443104,1.0,0.6885766971981777,0.4429574580680099,0.32929730055833967,0.24375658411085394,0.2014276072981592,0.19547141537650592,0.19707132217730727,0.18468553714080915,0.16463618096001467
8,2,1905,0.16561861968708239,0.164673103242913,0.16021775927978987,0.1504718888233652,0.1443543045101732,0.15102670838553234,0.16913120358767925,0.19073455333746114,0.22166133894863582,0.27335626531717755,0.3033006776184362,0.27071671825465654,0.21518538606693496,0.17716210815638342,0.15918557447962464,0.15552669250015438,0.14888281055924146,0.13419241778476543,0.12076373738382926,0.1088761348822932
9,2,1921,0.14888281055924146,0.13419241778476543,0.12076373738382926,0.1088761348822932,0.10696837994532023,0.10948413937905255,0.11752877330071872,0.13573726273907769,0.16304035617642468,0.21206087387022018,0.2478039707289104,0.2372364240123583,0.20785806665163184,0.158815838960008,0.11994366239743443,0.13160940263894316,0.11823405160724046,0.0865308862742721,0.06465263376451198,0.05248088800893435
10,2,1973,0.024333148464434677,0.031723063836051286,0.04182032002748921,0.06067838277016411,0.08025891849605392,0.10497895746344377,0.13449363737387554,0.15690493403082292,0.17125001834101858,0.19903690857353068,0.229520245302815,0.2233883278050793,0.18380575378326702,0.15288186898837666,0.1388420995156206,0.12769726211095153,0.11029125937172511,0.09648974601421328,0.08670648064683155,0.07267356280404816
11,2,2242,0.04352170099688897,0.061758069213977446,0.08024651477866024,0.09409308836047646,0.10461862010364979,0.12042039771083402,0.15120207967518057,0.19892070760981945,0.2668672262382314,0.32067113626558563,0.32128681930681063,0.28601865949789285,0.23340769673764403,0.18329531196555263,0.1489007270399211,0.1156631384476309,0.08885423740742264,0.07431986869584051,0.05801454022504949,0.044547506795140274
12,3,1704,0.031211631141764947,0.030082595304055007,0.03208317221469178,0.03953128256350207,0.04961436957809195,0.05933121409921646,0.0702533989794759,0.08319323990730129,0.09167406395207128,0.10227499502295499,0.1080901982179577,0.09952480596502179,0.08481195838413927,0.06742631770343852,0.05094096720950959,0.03747186411847987,0.03107321077588461,0.03244546874473953,0.03233302692264507,0.030939024176659138
13,3,1869,0.21272866646848107,0.25179112357986505,0.290594958556544,0.3406817637234978,0.4084362556163576,0.4881358231552268,0.5787488081476038,0.6938594179395942,0.7915666003273748,0.8591166940031499,0.9002954800905668,0.8944782260022892,0.8665292906812018,0.7936350501593588,0.7060779041841618,0.6280645441933674,0.5579934749173762,0.5092973501629019,0.45784076979391486,0.42443949166152456
14,3,1882,0.7936350501593588,0.7060779041841618,0.6280645441933674,0.5579934749173762,0.5092973501629019,0.45784076979391486,0.42443949166152456,0.43971252164001384,0.5806865142785334,0.9901246815594379,1.0,0.5817610981716449,0.3896220583128796,0.2982293086390246,0.2502057839238421,0.23350955845915228,0.2233231328758934,0.21139585604359742,0.19963390164432077,0.1812395588748397
