,file_id,x,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
0,20190814_EFSYMB_6_geltest_LPA_3_1diluted_pfux7_macro52_49R_A01,1657,0.07221370319967825,0.08402324922438709,0.08033192758804639,0.08534915640389996,0.10946375332017612,0.1423511225720947,0.18848677062605382,0.2586574940560811,0.35491666692510243,0.45823724149551504,0.5064586396081112,0.4753009104452821,0.38937267089112315,0.3092556557098448,0.2515916109284068,0.18690087396062044,0.144203611327518,0.1242572796764502,0.10320934004240562,0.08557621305696946
1,20190814_EFSYMB_6_geltest_LPA_3_1diluted_pfux7_macro52_49R_A01,1850,0.17705489233612712,0.29453923793283976,0.44157648356419765,0.5644027200124998,0.6137709360871629,0.5944545988367794,0.5768690947913722,0.6280234565602243,0.7683767558834277,0.9328250566522446,1.0,0.9349756916022421,0.8037886888433625,0.6763134250826138,0.6071477117564037,0.5598993984182808,0.5100774402622384,0.47323873315889337,0.4274092126318445,0.38639852801569297
2,20190814_EFSYMB_6_geltest_LPA_3_1diluted_pfux7_macro52_49R_A01,1928,0.017496357390609302,0.03855079345795064,0.06780880887925252,0.08729646635629096,0.10189987292309725,0.12840645359569333,0.18392524618615103,0.26933424921798865,0.38949607639459655,0.4947852268994822,0.5471783374708977,0.5269259050220849,0.4593494561133118,0.3859054361097733,0.3296536877061127,0.29697629876831205,0.26573180918245864,0.25876215270918396,0.24877279888579445,0.23517016006723285
3,20190814_EFSYMB_6_geltest_LPA_3_1diluted_pfux7_macro52_49R_A01,1943,0.29697629876831205,0.26573180918245864,0.25876215270918396,0.24877279888579445,0.23517016006723285,0.23928740865713172,0.2784777154595841,0.34707869050122997,0.45233398011136505,0.5782547951404924,0.6451484035786376,0.6410766300218163,0.5690822939260239,0.46775580362773916,0.3976285929362176,0.3390141875322627,0.28391806031413214,0.23442699557313518,0.20528180574965207,0.19049708261684098
4,20190814_EFSYMB_6_geltest_LPA_3_1diluted_pfux7_macro52_49R_A02,1642,0.06281923592611657,0.08593491405158539,0.09764868792952887,0.09652826237385888,0.10548961437749761,0.13667578177561399,0.18540778730320037,0.23383072293908547,0.3221825332142867,0.4657805694564673,0.562443676505543,0.5455539124534496,0.4597336400241439,0.373628420127776,0.2940973779135035,0.22044314611102062,0.16011084166059616,0.11779446608542835,0.09858070406338978,0.0903421952461191
5,20190814_EFSYMB_6_geltest_LPA_3_1diluted_pfux7_macro52_49R_A02,1854,0.03308496057259765,0.03735329089596375,0.04701919568469517,0.06183188218406133,0.09072755309594734,0.1526827086643688,0.2483475439091495,0.3885728719835229,0.534770195023516,0.6335540061525972,0.6494884246648669,0.5663688292590653,0.4815822898036204,0.46762257877546076,0.5042683773575554,0.6048825794805835,0.7667651613496587,0.943531257988853,1.0,0.9043120221735057
6,20190814_EFSYMB_6_geltest_LPA_3_1diluted_pfux7_macro52_49R_A02,1862,0.534770195023516,0.6335540061525972,0.6494884246648669,0.5663688292590653,0.4815822898036204,0.46762257877546076,0.5042683773575554,0.6048825794805835,0.7667651613496587,0.943531257988853,1.0,0.9043120221735057,0.764996500460016,0.6379035236487175,0.5384636384422598,0.4701952229900365,0.4256061278913564,0.37599011853325703,0.33686914659057593,0.3014417578566981
7,20190814_EFSYMB_6_geltest_LPA_3_1diluted_pfux7_macro52_49R_A02,1946,0.027091735676926222,0.040733698017114996,0.06809353700712173,0.09634979117136404,0.12060045270632534,0.1784321078801012,0.26044354928389596,0.36316865705767476,0.5107750856678531,0.6251830787503285,0.6499225878367199,0.5793253222341133,0.47794371758870297,0.3982531478018279,0.3338270648588304,0.29250784145497244,0.26686767120833516,0.2528137554692709,0.25329201157276976,0.28565118943022294
8,20190814_EFSYMB_6_geltest_LPA_3_1diluted_pfux7_macro52_49R_A02,1960,0.3338270648588304,0.29250784145497244,0.26686767120833516,0.2528137554692709,0.25329201157276976,0.28565118943022294,0.3458510752956495,0.4354802257846552,0.5516869282731544,0.6564851942279585,0.7187562785885596,0.6840156656770563,0.6047326635129868,0.5255720946804119,0.415296093964603,0.34396926606520967,0.31193026298594645,0.2700931233572029,0.24124252521988848,0.22656780974876442
